	word	correct	n1	suggest
17870	».\n		0.0	
17871	\n		0.0	
17872	وقد		0.0	
17873	فهم		0.0	
17874	الداغستانيون		1.0	قرغيزستانيون
17875	هذا		0.0	
17876	الموقف		0.0	
17877	الروسيّ		0.0	
17878	من		0.0	
17879	الشريعة		0.0	
17880	باعتباره		0.0	
17881	استقلالاً		0.0	
17882	ضمنيًّا		0.0	
17883	.		0.0	
17884	لكن		0.0	
17885	هذه		0.0	
17886	النبرة		0.0	
17887	الإيجابيّة		0.0	
17888	تجاه		0.0	
17889	الإسلام		0.0	
17890	البارزة		0.0	
17891	في		0.0	
17892	كلام		0.0	
17893	ستالين		15.0	ستألين;تسالين;ستلاين;ستيلان;سعالين;ستتلين;ستغلين;ستلين;سالين;تالين;ستقالين;ستغالين;ستعالين;ستهالين;ستخالين
17894	لم		0.0	
17895	تدم		0.0	
17896	طويلاً		0.0	
17897	،		0.0	
17898	فبعدها		0.0	
17899	بسنوات		0.0	
17900	،		0.0	
17901	ومع		0.0	
17902	انتشار		0.0	
17903	المساجد		0.0	
17904	والمدارس		0.0	
17905	القرآنيّة		0.0	
17906	والقضاة		0.0	
17907	الشرعيّين		0.0	
17908	،		0.0	
17909	اعتبرت		0.0	
17910	الحكومة		0.0	
17911	السوفياتيّة		0.0	
17912	أن		0.0	
17913	الإسلام		0.0	
17914	خطر		0.0	
17915	يهدّد		0.0	
17916	الاتحاد		0.0	
17917	،		0.0	
17918	فبدأت		0.0	
17919	بحملة		0.0	
17920	قمعيّة		0.0	
17921	شملت		0.0	
17922	إغلاق		0.0	
17923	المساجد		0.0	
17924	وقمع		0.0	
17925	الأئمة		0.0	
17926	،		0.0	
17927	ونفي		0.0	
17928	العلماء		0.0	
17929	الشرعيين		0.0	
17930	إلى		0.0	
17931	السجون		0.0	
17932	ومعسكرات		0.0	
17933	الاعتقال		0.0	
17934	،		0.0	
17935	وقد		0.0	
17936	استمرّت		0.0	
17937	هذه		0.0	
17938	الحملة		0.0	
17939	طوال		0.0	
17940	ثلاثينيات		0.0	
17941	وأربعينيات		0.0	
17942	القرن		0.0	
17943	الماضي		0.0	
17944	في		0.0	
17945	ربوع		0.0	
17946	داغستان		11.0	داغصتان;داستان;داهستان;داحستان;داغمتان;دامستان;ماغستان;داغرتان;دارستان;دائستان;استدانتان
17947	.\n		0.0	
17948	\n		0.0	
17949	مؤتمر		0.0	
17950	الشيشان		0.0	
17951	..		0.0	
17952	إخراج		0.0	
17953	«		0.0	
17954	السلفية		0.0	
17955	والوهابية		0.0	
17956	»		0.0	
17957	من		0.0	
17958	نطاق		0.0	
17959	أهل		0.0	
17960	السنة		0.0	
17961	\n		0.0	
17962	\n		0.0	
17963	الحرب		0.0	
17964	السوريّة		0.0	
17965	..		0.0	
17966	كيف		0.0	
17967	سهلت		0.0	
17968	روسيا		0.0	
17969	انضمام		0.0	
17970	الداغستانيين		1.0	قرغيزستانيين
17971	إلى		0.0	
17972	«		0.0	
17973	داعش		15.0	داغش;داعس;داع;اعش;داعص;داعث;داعق;فاعش;داعه;داعك;داعم;داعن;ناعش;داعت;داعب
17974	»\n		0.0	
17975	\n		0.0	
17976	بعد		0.0	
17977	أن		0.0	
17978	حاربتهم		0.0	
17979	روسيا		0.0	
17980	لسنوات		0.0	
17981	،		0.0	
17982	وجدت		0.0	
17983	موسكو		0.0	
17984	في		0.0	
17985	الجماعات		0.0	
17986	الإسلاميّة		0.0	
17987	المسلّحة		0.0	
17988	ورقة		0.0	
17989	للّعب		0.0	
17990	في		0.0	
17991	المستقنع		6.0	المستنقع;المتقنع;المستقطع;الم ستقنع;المس تقنع;استقلال
17992	السوريّ		0.0	
17993	،		0.0	
17994	فقد		0.0	
17995	نشرت		0.0	
17996	وكالة		0.0	
17997	رويترز		6.0	روي ترز;رويت رز;ترويت;رويت;تروي;يترو
17998	تحقيقًا		0.0	
17999	استقصائيًّا		0.0	
18000	خلصت		0.0	
18001	فيه		0.0	
18002	إلى		0.0	
18003	أنّ		0.0	
18004	الحكومة		0.0	
18005	الروسيّة		0.0	
18006	سعت		0.0	
18007	إلى		0.0	
18008	تسهيل		0.0	
18009	انتقال		0.0	
18010	مقاتلين		0.0	
18011	من		0.0	
18012	داغستان		11.0	داغصتان;داستان;داهستان;داحستان;داغمتان;دامستان;ماغستان;داغرتان;دارستان;دائستان;استدانتان
18013	وباقي		0.0	
18014	المناطق		0.0	
18015	الروسيّة		0.0	
18016	،		0.0	
18017	للمشاركة		0.0	
18018	في		0.0	
18019	الحرب		0.0	
18020	السوريّة		0.0	
18021	.		0.0	
18022	إذ		0.0	
18023	أكّد		0.0	
18024	عدد		0.0	
18025	من		0.0	
18026	الشهود		0.0	
18027	في		0.0	
18028	حديثهم		0.0	
18029	لرويترز		3.0	لروي ترز;لرويت رز;لرويت
18030	أنّ		0.0	
18031	الاستخبارات		0.0	
18032	الروسيّة		0.0	
18033	وفّرت		0.0	
18034	لهم		0.0	
18035	جوازات		0.0	
18036	سفر		0.0	
18037	وتذاكر		0.0	
18038	طيران		0.0	
18039	للانتقال		0.0	
18040	إلى		0.0	
18041	تركيا		0.0	
18042	ومن		0.0	
18043	ثمّ		0.0	
18044	إلى		0.0	
18045	سوريا		0.0	
18046	للمشاركة		0.0	
18047	في		0.0	
18048	الحرب		0.0	
18049	.\n		0.0	
18050	\n		0.0	
18051	وعن		0.0	
18052	الهدف		0.0	
18053	من		0.0	
18054	ذلك		0.0	
18055	،		0.0	
18056	أشار		0.0	
18057	التحقيق		0.0	
18058	إلى		0.0	
18059	أنّ		0.0	
18060	موسكو		0.0	
18061	سعت		0.0	
18062	للتخلّص		0.0	
18063	من		0.0	
18064	خطر		0.0	
18065	هذه		0.0	
18066	الجماعات		0.0	
18067	التي		0.0	
18068	تؤرقها		0.0	
18069	منذ		0.0	
18070	التسعينيات		0.0	
18071	،		0.0	
18072	كما		0.0	
18073	أنّها		0.0	
18074	استخدمت		0.0	
18075	هذه		0.0	
18076	الورقة		0.0	
18077	لتبرير		0.0	
18078	تدخّلها		0.0	
18079	العسكري		0.0	
18080	في		0.0	
18081	سوريا		0.0	
18082	من		0.0	
18083	أجل		0.0	
18084	«		0.0	
18085	منع		0.0	
18086	هؤلاء		0.0	
18087	المسلّحين		0.0	
18088	من		0.0	
18089	العودة		0.0	
18090	إلى		0.0	
18091	الأراضي		0.0	
18092	الروسيّة		0.0	
18093	»		0.0	
18094	كما		0.0	
18095	كان		0.0	
18096	قد		0.0	
18097	صرّح		0.0	
18098	الرئيس		0.0	
18099	الروسي		0.0	
18100	بوتين		0.0	
18101	.\n		0.0	
18102	\n		0.0	
18103	وقد		0.0	
18104	أشار		0.0	
18105	التحقيق		0.0	
18106	إلى		0.0	
18107	أنّ		0.0	
18108	الفترة		0.0	
18109	التي		0.0	
18110	عرفت		0.0	
18111	النشاط		0.0	
18112	الأكبر		0.0	
18113	في		0.0	
18114	«		0.0	
18115	تفريغ		0.0	
18116	»		0.0	
18117	روسيا		0.0	
18118	من		0.0	
18119	هذه		0.0	
18120	الجماعات		0.0	
18121	المسلّحة		0.0	
18122	تزامن		0.0	
18123	مع		0.0	
18124	التحضير		0.0	
18125	لحدث		0.0	
18126	الألعاب		0.0	
18127	الأولمبية		0.0	
18128	بمدينة		0.0	
18129	سوشي		15.0	شوسي;شوشي;يوشي;سنشي;سوسي;سوئي;سوي;وشي;سنوشي;ستوشي;سيوشي;سأوشي;سوقي;سوفي;فوشي
18130	،		0.0	
18131	إذ		0.0	
18132	خافت		0.0	
18133	الحكومة		0.0	
18134	الروسيّة		0.0	
18135	من		0.0	
18136	احتماليّة		0.0	
18137	استهداف		0.0	
18138	هذا		0.0	
18139	الحدث		0.0	
18140	الرياضيّ		0.0	
18141	العالميّ		0.0	
18142	من		0.0	
18143	قبلهم		0.0	
18144	،		0.0	
18145	خصوصًا		0.0	
18146	إذا		0.0	
18147	علمنا		0.0	
18148	أنّ		0.0	
18149	للجماعات		0.0	
18150	المسلّحة		0.0	
18151	في		0.0	
18152	تلك		0.0	
18153	المنطقة		0.0	
18154	تاريخًا		0.0	
18155	في		0.0	
18156	استغلال		0.0	
18157	الأحداث		0.0	
18158	الرياضيّة		0.0	
18159	لتنفيذ		0.0	
18160	عمليّاتها		0.0	
18161	،		0.0	
18162	ففي		0.0	
18163	سنة		0.0	
18164	2004		0.0	
18165	جرى		0.0	
18166	اغتيال		0.0	
18167	الرئيس		0.0	
18168	شيشانيّ		0.0	
18169	أحمد		0.0	
18170	قاديروف		1.0	مقادير
18171	–		0.0	
18172	المُنصّب		0.0	
18173	من		0.0	
18174	قبل		0.0	
18175	روسيا		0.0	
18176	ووالد		0.0	
18177	الرئيس		0.0	
18178	الحاليّ		0.0	
18179	رمضان		0.0	
18180	قديروف		8.0	قديرو;فقديرو;قديروه;قديروك;قديرون;قدير وف;قديرو ف;قدير
18181	–		0.0	
18182	خلال		0.0	
18183	مشاهدته		0.0	
18184	لمباراة		0.0	
18185	كرة		0.0	
18186	قدم		0.0	
18187	،		0.0	
18188	من		0.0	
18189	خلال		0.0	
18190	تفجير		0.0	
18191	المقعد		0.0	
18192	الذي		0.0	
18193	كان		0.0	
18194	يجلس		0.0	
18195	عليه		0.0	
18196	في		0.0	
18197	الملعب		0.0	
18198	.\n		0.0	
18199	\n		0.0	
18200	وقد		0.0	
18201	نقلت		0.0	
18202	صحيفة		0.0	
18203	واشنطن		0.0	
18204	بوست		15.0	بوسة;وبست;بتسو;لوست;قوست;بوسا;بوسن;بوسع;بوس;بست;وست;بوسته;بوسطت;بوستك;بوستا
18205	شهادات		0.0	
18206	لشباب		0.0	
18207	داغستانيّين		1.0	كردستانيين
18208	تحدّثوا		0.0	
18209	عن		0.0	
18210	موجة		0.0	
18211	الهجرة		0.0	
18212	إلى		0.0	
18213	سوريا		0.0	
18214	التي		0.0	
18215	اجتاحت		0.0	
18216	العديد		0.0	
18217	من		0.0	
18218	القُرى		0.0	
18219	من		0.0	
18220	أجل		0.0	
18221	«		0.0	
18222	الجهاد		0.0	
18223	»		0.0	
18224	هناك		0.0	
18225	،		0.0	
18226	لينتهي		0.0	
18227	المطاف		0.0	
18228	بالبعض		0.0	
18229	منهم		0.0	
18230	في		0.0	
18231	شراك		0.0	
18232	تنظيم		0.0	
18233	الدولة		0.0	
18234	الإسلامية		0.0	
18235	(		0.0	
18236	داعش		15.0	داغش;داعس;داع;اعش;داعص;داعث;داعق;فاعش;داعه;داعك;داعم;داعن;ناعش;داعت;داعب
18237	)،		0.0	
18238	أما		0.0	
18239	أولئك		0.0	
18240	الذين		0.0	
18241	عادوا		0.0	
18242	إلى		0.0	
18243	روسيا		0.0	
18244	فقد		0.0	
18245	قوبلوا		0.0	
18246	بالسجن		0.0	
18247	.\n		0.0	
18248	\n		0.0	
18249	الرياضيات		0.0	
18250	هي		0.0	
18251	وسيلة		0.0	
18252	ممتازة		0.0	
18253	من		0.0	
18254	أجل		0.0	
18255	تطوير		0.0	
18256	وتنمية		0.0	
18257	قدرات		0.0	
18258	الإنسان		0.0	
18259	الفكرية		0.0	
18260	.*		0.0	
18261	كتاب		0.0	
18262	الرياضيات		0.0	
18263	المدرسي		0.0	
18264	-		0.0	
18265	سنغافورة		0.0	
18266	\n		0.0	
18267	\n		0.0	
18268	تشير		0.0	
18269	عدّة		0.0	
18270	أبحاث		0.0	
18271	وإحصائيات		0.0	
18272	إلى		0.0	
18273	أنّ		0.0	
18274	سنغافورة		0.0	
18275	تملك		0.0	
18276	«		0.0	
18277	أذكى		0.0	
18278	شعب		0.0	
18279	في		0.0	
18280	العالم		0.0	
18281	»،		0.0	
18282	ويقصد		0.0	
18283	بذلك		0.0	
18284	أنّ		0.0	
18285	أداء		0.0	
18286	طلّابها		0.0	
18287	في		0.0	
18288	الرياضيات		0.0	
18289	والمواد		0.0	
18290	العلمية		0.0	
18291	عمومًا		0.0	
18292	،		0.0	
18293	بالإضافة		0.0	
18294	إلى		0.0	
18295	مستوى		0.0	
18296	مدارسها		0.0	
18297	وجامعاتها		0.0	
18298	يعدّ		0.0	
18299	الأحسن		0.0	
18300	من		0.0	
18301	بين		0.0	
18302	كلّ		0.0	
18303	البلدان		0.0	
18304	الأخرى		0.0	
18305	،		0.0	
18306	حتى		0.0	
18307	من		0.0	
18308	أمريكا		0.0	
18309	وأوروبا		0.0	
18310	وباقي		0.0	
18311	الدول		0.0	
18312	الصناعية		0.0	
18313	الكبرى		0.0	
18314	.		0.0	
18315	ليس		0.0	
18316	هذا		0.0	
18317	فحسب		0.0	
18318	،		0.0	
18319	بل		0.0	
18320	إن		0.0	
18321	هذه		0.0	
18322	الدول		0.0	
18323	الكبرى		0.0	
18324	نفسها		0.0	
18325	صارت		0.0	
18326	تتسارع		0.0	
18327	إلى		0.0	
18328	الاستفادة		0.0	
18329	من		0.0	
18330	النموذج		0.0	
18331	السنغافوري		0.0	
18332	في		0.0	
18333	تعليم		0.0	
18334	الرياضيات		0.0	
18335	.		0.0	
18336	إذن		0.0	
18337	ما		0.0	
18338	السرّ		0.0	
18339	وراء		0.0	
18340	تفوّق		0.0	
18341	الطالب		0.0	
18342	السنغافوريّ		0.0	
18343	في		0.0	
18344	الرياضيات		0.0	
18345	على		0.0	
18346	نظيره		0.0	
18347	في		0.0	
18348	البلدان		0.0	
18349	الأخرى		0.0	
18350	؟		0.0	
18351	وكيف		0.0	
18352	يمكن		0.0	
18353	الاستفادة		0.0	
18354	من		0.0	
18355	التجربة		0.0	
18356	السنغافورية		0.0	
18357	في		0.0	
18358	عالمنا		0.0	
18359	العربي		0.0	
18360	،		0.0	
18361	أو		0.0	
18362	حتى		0.0	
18363	على		0.0	
18364	طريقة		0.0	
18365	تعليمك		0.0	
18366	لأبنائك		0.0	
18367	في		0.0	
18368	البيت		0.0	
18369	من		0.0	
18370	أجل		0.0	
18371	رفع		0.0	
18372	مستوى		0.0	
18373	تدريس		0.0	
18374	هذه		0.0	
18375	المادّة		0.0	
18376	التي		0.0	
18377	تعدّ		0.0	
18378	محوريّة		0.0	
18379	في		0.0	
18380	عصر		0.0	
18381	العلوم		0.0	
18382	والتكنولوجيا		0.0	
18383	الذي		0.0	
18384	نعيشه		0.0	
18385	؟\n		0.0	
18386	\n		0.0	
18387	مادة		0.0	
18388	الرياضيّات		0.0	
18389	هي		0.0	
18390	مصدر		0.0	
18391	رعب		0.0	
18392	للكثير		0.0	
18393	من		0.0	
18394	طلاب		0.0	
18395	المدارس		0.0	
18396	حول		0.0	
18397	العالم		0.0	
18398	،		0.0	
18399	بالإضافة		0.0	
18400	إلى		0.0	
18401	الآباء		0.0	
18402	الذين		0.0	
18403	يطمحون		0.0	
18404	لتوفير		0.0	
18405	ما		0.0	
18406	في		0.0	
18407	استطاعتهم		0.0	
18408	من		0.0	
18409	أجل		0.0	
18410	ضمان		0.0	
18411	تفوّق		0.0	
18412	أبنائهم		0.0	
18413	في		0.0	
18414	جميع		0.0	
18415	المواد		0.0	
18416	الدراسية		0.0	
18417	.		0.0	
18418	لذلك		0.0	
18419	سعت		0.0	
18420	سنغافورة		0.0	
18421	من		0.0	
18422	أجل		0.0	
18423	تصميم		0.0	
18424	برنامج		0.0	
18425	تعليمي		0.0	
18426	استثنائي		0.0	
18427	في		0.0	
18428	هذه		0.0	
18429	المادّة		0.0	
18430	من		0.0	
18431	أجل		0.0	
18432	ضمان		0.0	
18433	تفوّق		0.0	
18434	الطالب		0.0	
18435	السنغافوريّ		0.0	
18436	فيها		0.0	
18437	،		0.0	
18438	خصوصًا		0.0	
18439	إذا		0.0	
18440	عرفنا		0.0	
18441	أنّ		0.0	
18442	البلد		0.0	
18443	منذ		0.0	
18444	استقلاله		0.0	
18445	لا		0.0	
18446	يملك		0.0	
18447	أيّ		0.0	
18448	موارد		0.0	
18449	طبيعية		0.0	
18450	ليعتمد		0.0	
18451	عليها		0.0	
18452	،«		0.0	
18453	ما		0.0	
18454	عدا		0.0	
18455	الإنسان		0.0	
18456	»		0.0	
18457	كما		0.0	
18458	يقول		0.0	
18459	رئيسه		0.0	
18460	السابق		0.0	
18461	.\n		0.0	
18462	\n		0.0	
18463	\n		0.0	
18464	\n		0.0	
18465	طريقة		0.0	
18466	سنغافورة		0.0	
18467	في		0.0	
18468	تعليم		0.0	
18469	الرياضيات		0.0	
18470	أضحت		0.0	
18471	اليوم		0.0	
18472	علامة		0.0	
18473	دولية		0.0	
18474	مسجّلة		0.0	
18475	،		0.0	
18476	إذ		0.0	
18477	تتسارع		0.0	
18478	لتبني		0.0	
18479	هذه		0.0	
18480	الطريقة		0.0	
18481	كبرى		0.0	
18482	المدارس		0.0	
18483	الخاصة		0.0	
18484	في		0.0	
18485	العالم		0.0	
18486	،		0.0	
18487	بالإضافة		0.0	
18488	إلى		0.0	
18489	وزارات		0.0	
18490	التعليم		0.0	
18491	في		0.0	
18492	عدّة		0.0	
18493	بلدان		0.0	
18494	،		0.0	
18495	من		0.0	
18496	بينها		0.0	
18497	البلدان		0.0	
18498	المتقدّمة		0.0	
18499	.\n		0.0	
18500	\n		0.0	
18501	وقد		0.0	
18502	أعلنت		0.0	
18503	بريطانيا		0.0	
18504	أن		0.0	
18505	نصف		0.0	
18506	المدارس		0.0	
18507	الابتدائية		0.0	
18508	ستشرع		0.0	
18509	في		0.0	
18510	تطبيق		0.0	
18511	الطريقة		0.0	
18512	السنغافورية		0.0	
18513	في		0.0	
18514	تدريس		0.0	
18515	الرياضيات		0.0	
18516	،		0.0	
18517	كما		0.0	
18518	وفّرت		0.0	
18519	الحكومة		0.0	
18520	الميزانية		0.0	
18521	والإمكانات		0.0	
18522	اللازمة		0.0	
18523	للبدء		0.0	
18524	في		0.0	
18525	هذه		0.0	
18526	التجربة		0.0	
18527	.\n		0.0	
18528	\n		0.0	
18529	فرنسا		0.0	
18530	من		0.0	
18531	جهتها		0.0	
18532	أيضًا		0.0	
18533	قرّرت		0.0	
18534	الاستفادة		0.0	
18535	من		0.0	
18536	الطريقة		0.0	
18537	السنغافورية		0.0	
18538	،		0.0	
18539	فقد		0.0	
18540	أوصى		0.0	
18541	سيدريك		0.0	
18542	فيلاني		15.0	قيلاني;فلياني;فيلاين;ليفاني;فيلينا;غيلاني;فسلاني;فبلاني;فثلاني;فيلتني;فيلغني;فيلاتي;فيلان;فيلاي;فيلني
18543	،		0.0	
18544	العالم		0.0	
18545	الرياضي		0.0	
18546	الفرنسي		0.0	
18547	المتحصّل		0.0	
18548	على		0.0	
18549	جائزة		0.0	
18550	«		0.0	
18551	فيلدز		15.0	فيلذذ;فليزد;فيلد;فيلز;فيلدغ;فيلغز;فيلده;فيلدد;فيلدك;فيلكز;فيلمز;فيلدن;فيلدا;فيلزز;فيلوز
18552	»		0.0	
18553	في		0.0	
18554	الرياضيات		0.0	
18555	(		0.0	
18556	المُقابلة		0.0	
18557	لجائزة		0.0	
18558	نوبل		0.0	
18559	)		0.0	
18560	بأن		0.0	
18561	تشرع		0.0	
18562	فرنسا		0.0	
18563	في		0.0	
18564	تطبيق		0.0	
18565	هذه		0.0	
18566	الطريقة		0.0	
18567	،		0.0	
18568	وذلك		0.0	
18569	بعد		0.0	
18570	النتائج		0.0	
18571	الكارثيّة		0.0	
18572	التي		0.0	
18573	سجّلتها		0.0	
18574	الحكومة		0.0	
18575	الفرنسية		0.0	
18576	في		0.0	
18577	ما		0.0	
18578	يتعلّق		0.0	
18579	بمستوى		0.0	
18580	الطلبة		0.0	
18581	الفرنسيين		0.0	
18582	في		0.0	
18583	الرياضيات		0.0	
18584	.\n		0.0	
18585	الولايات		0.0	
18586	المتحدة		0.0	
18587	الأمريكية		0.0	
18588	نفسُها		0.0	
18589	لم		0.0	
18590	تخجل		0.0	
18591	من		0.0	
18592	الاستفادة		0.0	
18593	من		0.0	
18594	تجربة		0.0	
18595	هذا		0.0	
18596	البلد		0.0	
18597	الآسيوي		0.0	
18598	الصغير		0.0	
18599	،		0.0	
18600	وبدأت		0.0	
18601	الكثير		0.0	
18602	من		0.0	
18603	المدارس		0.0	
18604	باعتماد		0.0	
18605	الطريقة		0.0	
18606	السنغافورية		0.0	
18607	في		0.0	
18608	تدريس		0.0	
18609	الرياضيّات		0.0	
18610	،		0.0	
18611	كما		0.0	
18612	أنّ		0.0	
18613	أغنى		0.0	
18614	رجل		0.0	
18615	في		0.0	
18616	العالم		0.0	
18617	،		0.0	
18618	جيف		0.0	
18619	بيزوس		2.0	بيؤوس;بيزنطي
18620	،		0.0	
18621	صاحب		0.0	
18622	شركة		0.0	
18623	أمازون		15.0	أمارون;أمأذون;أنازون;أخازون;أمغزون;أمازقون;أمفازون;أهمازون;أمازحون;أمازجون;أمجازون;ألمازون;أموازون;أموازن;أماضون
18624	العملاقة		0.0	
18625	يعلّم		0.0	
18626	أبناءه		0.0	
18627	باستخدام		0.0	
18628	هذه		0.0	
18629	الطريقة		0.0	
18630	.\n		0.0	
18631	إذن		0.0	
18632	فالطريقة		0.0	
18633	السنغافوريّة		0.0	
18634	في		0.0	
18635	تعليم		0.0	
18636	الرياضيّات		0.0	
18637	تنتشر		0.0	
18638	في		0.0	
18639	العالم		0.0	
18640	بسرعة		0.0	
18641	فائقة		0.0	
18642	،		0.0	
18643	وتتسابق		0.0	
18644	الدول		0.0	
18645	من		0.0	
18646	أجل		0.0	
18647	الاستفادة		0.0	
18648	منها		0.0	
18649	ودمجها		0.0	
18650	في		0.0	
18651	أنظمتها		0.0	
18652	التعليمية		0.0	
18653	،		0.0	
18654	فما		0.0	
18655	هي		0.0	
18656	أساسيّات		0.0	
18657	هذه		0.0	
18658	الطريقة		0.0	
18659	؟		0.0	
18660	وكيف		0.0	
18661	يمكننا		0.0	
18662	تطبيقها		0.0	
18663	في		0.0	
18664	تعليم		0.0	
18665	الأبناء		0.0	
18666	الرياضيّات		0.0	
18667	؟\n		0.0	
18668	\n		0.0	
18669	حل		0.0	
18670	إحدى		0.0	
18671	أعقد		0.0	
18672	مسائل		0.0	
18673	الرياضيات		0.0	
18674	المستعصية		0.0	
18675	وهو		0.0	
18676	ينظف		0.0	
18677	أسنانه		0.0	
18678	وسط		0.0	
18679	تجاهل		0.0	
18680	المجتمع		0.0	
18681	العلمي		0.0	
18682	!\n		0.0	
18683	\n		0.0	
18684	ما		0.0	
18685	هي		0.0	
18686	طريقة		0.0	
18687	سنغافورة		0.0	
18688	في		0.0	
18689	تعليم		0.0	
18690	الرياضيات		0.0	
18691	؟\n		0.0	
18692	\n		0.0	
18693	طريقة		0.0	
18694	سنغافورة		0.0	
18695	في		0.0	
18696	تعليم		0.0	
18697	الرياضيات		0.0	
18698	طورها		0.0	
18699	مجموعة		0.0	
18700	من		0.0	
18701	الأساتذة		0.0	
18702	في		0.0	
18703	سنغافورة		0.0	
18704	خلال		0.0	
18705	فترة		0.0	
18706	الثمانينات		0.0	
18707	،		0.0	
18708	بأمر		0.0	
18709	من		0.0	
18710	وزارة		0.0	
18711	التربية		0.0	
18712	من		0.0	
18713	أجل		0.0	
18714	صُنع		0.0	
18715	برنامج		0.0	
18716	تعليمي		0.0	
18717	بأعلى		0.0	
18718	جودة		0.0	
18719	ممكنة		0.0	
18720	،		0.0	
18721	وقد		0.0	
18722	سافر		0.0	
18723	هؤلاء		0.0	
18724	الأساتذة		0.0	
18725	إلى		0.0	
18726	عدّة		0.0	
18727	بلدان		0.0	
18728	كاليابان		0.0	
18729	وكندا		0.0	
18730	،		0.0	
18731	وزاروا		0.0	
18732	مدارس		0.0	
18733	هذه		0.0	
18734	البلدان		0.0	
18735	من		0.0	
18736	أجل		0.0	
18737	الاستفادة		0.0	
18738	من		0.0	
18739	تجاربها		0.0	
18740	التعليمية		0.0	
18741	،		0.0	
18742	كما		0.0	
18743	أنّ		0.0	
18744	هذه		0.0	
18745	الطريقة		0.0	
18746	قد		0.0	
18747	استفادت		0.0	
18748	من		0.0	
18749	أبحاث		0.0	
18750	علم		0.0	
18751	النفس		0.0	
18752	الأمريكيّة		0.0	
18753	التي		0.0	
18754	تشير		0.0	
18755	إلى		0.0	
18756	أنّ		0.0	
18757	الإنسان		0.0	
18758	يتعلّم		0.0	
18759	من		0.0	
18760	خلال		0.0	
18761	ثلاث		0.0	
18762	مراحل		0.0	
18763	أساسية		0.0	
18764	:\n		0.0	
18765	\n		0.0	
18766	1		0.0	
18767	-		0.0	
18768	استعمال		0.0	
18769	أجسام		0.0	
18770	حقيقيّة		0.0	
18771	.\n		0.0	
18772	\n		0.0	
18773	2		0.0	
18774	-		0.0	
18775	صُور		0.0	
18776	لهذه		0.0	
18777	الأجسام		0.0	
18778	.\n		0.0	
18779	\n		0.0	
18780	3		0.0	
18781	-		0.0	
18782	رموز		0.0	
18783	.\n		0.0	
18784	\n		0.0	
18785	لذلك		0.0	
18786	تركّز		0.0	
18787	الطريقة		0.0	
18788	على		0.0	
18789	استخدام		0.0	
18790	مكعّبات		0.0	
18791	ملوّنة		0.0	
18792	في		0.0	
18793	عمليات		0.0	
18794	الجمع		0.0	
18795	والطرح		0.0	
18796	والضرب		0.0	
18797	والقسمة		0.0	
18798	.\n		0.0	
18799	\n		0.0	
18800	إذن		0.0	
18801	فطريقة		0.0	
18802	سنغافورة		0.0	
18803	تعتمد		0.0	
18804	على		0.0	
18805	الأمثلة		0.0	
18806	الحيّة		0.0	
18807	التي		0.0	
18808	يراها		0.0	
18809	الطالب		0.0	
18810	في		0.0	
18811	حياته		0.0	
18812	اليومية		0.0	
18813	،		0.0	
18814	كالأجسام		0.0	
18815	والمكعّبات		0.0	
18816	الملوّنة		0.0	
18817	التي		0.0	
18818	تسبق		0.0	
18819	الانتقال		0.0	
18820	إلى		0.0	
18821	العمليّات		0.0	
18822	والمعادلات		0.0	
18823	المجرّدة		0.0	
18824	في		0.0	
18825	اللوح		0.0	
18826	الأبيض		0.0	
18827	،		0.0	
18828	ممّا		0.0	
18829	يساعد		0.0	
18830	الأطفال		0.0	
18831	على		0.0	
18832	تخيّل		0.0	
18833	المشكلة		0.0	
18834	التي		0.0	
18835	يُراد		0.0	
18836	حلها		0.0	
18837	بشكل		0.0	
18838	أسهل		0.0	
18839	من		0.0	
18840	مجرّد		0.0	
18841	الحديث		0.0	
18842	عن		0.0	
18843	مفاهيم		0.0	
18844	مجرّدة		0.0	
18845	.\n		0.0	
18846	إذا		0.0	
18847	فتحت		0.0	
18848	الصفحة		0.0	
18849	الأولى		0.0	
18850	من		0.0	
18851	كتاب		0.0	
18852	الرياضيّات		0.0	
18853	في		0.0	
18854	المنهج		0.0	
18855	الدراسيّ		0.0	
18856	الحكومي		0.0	
18857	في		0.0	
18858	سنغافورة		0.0	
18859	،		0.0	
18860	ستجد		0.0	
18861	في		0.0	
18862	المقدّمة		0.0	
18863	أنّ		0.0	
18864	الكتاب		0.0	
18865	يعتمد		0.0	
18866	على		0.0	
18867	منهج		0.0	
18868	الخطوات		0.0	
18869	الثلاث		0.0	
18870	:\n		0.0	
18871	\n		0.0	
18872	1		0.0	
18873	.		0.0	
18874	المفاهيم		0.0	
18875	الملموسة		0.0	
18876	(		0.0	
18877	Concrete		0.0	
18878	):		0.0	
18879	والتي		0.0	
18880	تُستخدم		0.0	
18881	فيها		0.0	
18882	المكعّبات		0.0	
18883	الملوّنة		0.0	
18884	وغيرها		0.0	
18885	من		0.0	
18886	الأشكال		0.0	
18887	التي		0.0	
18888	يجدها		0.0	
18889	التلميذ		0.0	
18890	في		0.0	
18891	حياته		0.0	
18892	اليومية		0.0	
18893	،		0.0	
18894	حتى		0.0	
18895	تكون		0.0	
18896	الفكرة		0.0	
18897	أقرب		0.0	
18898	إليه		0.0	
18899	وأكثر		0.0	
18900	قابلية		0.0	
18901	للتذكّر		0.0	
18902	.		0.0	
18903	على		0.0	
18904	سبيل		0.0	
18905	المثال		0.0	
